city,biome,state,subsector,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,Total,source_name
PARIÑAS,Bosque seco ecuatorial [PerÃº],PIURA,domestic-aviation,5689.558552810661,7796.863630793419,8421.460274805895,9426.846864595687,15404.51322400038,7978.348651738053,13320.161889593825,16879.888280253523,10951.913039199291,95869.55440779074,
PARIÑAS,Bosque seco ecuatorial [PerÃº],PIURA,international-aviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
ITUATA,Andes [PerÃº],PUNO,cropland-fires,42236.69550245664,41222.08288175296,40254.41817953366,43828.57868784227,43653.93408881776,43397.13065988888,43754.95475437506,43754.95475437506,,342102.7495090424,
ITUATA,Andes [PerÃº],PUNO,enteric-fermentation-cattle-pasture,156634.08066007323,155013.3443923325,157398.5361897858,158102.05010482637,158406.87103814137,165179.61932214844,161811.0443115368,163503.14452213093,,1276048.6905409754,
ITUATA,Andes [PerÃº],PUNO,forest-land-clearing,432855.460685889,398412.150916622,869775.762632584,473451.680094675,237145.600091785,453805.447025613,360137.527465847,237154.927773791,,3462738.5566868056,
ITUATA,Andes [PerÃº],PUNO,forest-land-degradation,16743.4192493515,53730.0040031739,157351.281831745,166646.644959911,116485.420641246,120410.477063477,44622.559751606,46693.9416716486,,722683.749172159,
ITUATA,Andes [PerÃº],PUNO,forest-land-fires,15917.8898219781,27592.907808964,2579.79180594279,1019.06237438307,7418.21683374796,20234.8788266056,6076.4902044171,36006.3620973725,,116845.59977341112,
ITUATA,Andes [PerÃº],PUNO,manure-left-on-pasture-cattle,45083.6798701034,44617.18645616073,45303.71171357624,45506.20285923599,45593.938756362826,47543.325660913295,46573.755136238935,47060.78888911318,,367282.5893417046,
ITUATA,Andes [PerÃº],PUNO,net-forest-land,,882967.082645,1608080.057098,-926642.361704,1468648.205972,-949589.09622,389545.801223,-1927430.152236,,545579.5367780002,
ITUATA,Andes [PerÃº],PUNO,net-shrubgrass,,-722269.8584672,616855.7085454,-531648.8128586,-127099.4117099,711766.1578651,1355008.5346822,-1474098.142585,,-171485.82452800008,
ITUATA,Andes [PerÃº],PUNO,net-wetland,,2295.704663987,5584.597047763,-799.45804847,-637.903935337,348.752835196,8361.048225887,-9596.876218798,,5555.864570228001,
ITUATA,Andes [PerÃº],PUNO,removals,-522601.804005816,-598526.516855048,-1022146.73067367,-669511.59890394,-410023.427680945,-694114.585704689,-412302.812102885,-357690.878690555,,-4686918.354617548,
ITUATA,Andes [PerÃº],PUNO,shrubgrass-fires,24525.9867648706,76296.4771217854,9761.29571941078,8632.0158775325,33530.2718607205,61608.1011021364,12167.3649167058,1047.36931792923,,227568.8826810912,
ITUATA,Andes [PerÃº],PUNO,synthetic-fertilizer-application,,,,,,,894.9418501555077,894.9418501555077,,1789.8837003110154,
ITUATA,Andes [PerÃº],PUNO,wetland-fires,1.65729928016663,363.617012108852,6.83325862884521,0.0,41.693187713623,0.154952145144344,0.0,0.0,,413.9557098766312,
YAULI,Andes [PerÃº],JUNIN,copper-mining,,,,,,5373.0,6170.0,5116.0,,16659.0,
YAULI,Andes [PerÃº],JUNIN,copper-mining,,,,,,0.0,0.0,0.0,,0.0,
CHACLACAYO,Desierto costero [PerÃº],LIMA,wastewater-treatment-and-discharge,31755.17868778562,32190.39366619797,32679.1590417132,33297.94731669132,33939.95754854486,34436.15510830784,34860.82254755611,35206.289868689535,,268365.9037854865,
CARAVELI,Desierto costero [PerÃº],AREQUIPA,wastewater-treatment-and-discharge,148.5554369021392,150.59143713693777,152.87795407378724,155.77273742371227,158.77615653296542,161.0974423303185,163.08409961214022,164.70024699178413,,1255.4555110037847,
CHAPARRA,Andes [PerÃº],AREQUIPA,cropland-fires,4831.287819691964,4660.781493100744,4560.731263622008,4930.314336210725,4917.298039694579,4849.426637395135,4865.881296454408,4865.881296454408,,38481.60218262397,
CHAPARRA,Andes [PerÃº],AREQUIPA,enteric-fermentation-cattle-pasture,33725.57261157765,33378.19550085064,33889.49577722339,34046.04316639434,34107.303200031136,35567.999867081504,34844.823322678305,35201.086327923695,,274760.51977376064,
CHAPARRA,Andes [PerÃº],AREQUIPA,forest-land-clearing,86.1808801591396,78.9395043849945,47.7532729506493,1.6490398645401,65.6700918674469,19.0032043457031,0.0,0.0,,299.1959935724735,
CHAPARRA,Andes [PerÃº],AREQUIPA,forest-land-degradation,18.3691020458937,43.836536437273,63.5383147001266,34.3089017570019,1.77399218082428,0.0,0.0,0.0,,161.82684712111947,
CHAPARRA,Andes [PerÃº],AREQUIPA,forest-land-fires,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
CHAPARRA,Andes [PerÃº],AREQUIPA,manure-left-on-pasture-cattle,9707.165309234204,9607.18052904932,9754.347011836157,9799.405749936108,9817.038084746067,10237.46754679696,10029.31708021804,10131.85963965458,,79083.78095147143,
CHAPARRA,Andes [PerÃº],AREQUIPA,net-forest-land,,-2264.422262907,-802.4541047216,-1544.7667179703,-2100.8716184497,-581.2000330687,2438.0609350205,1654.3108903765,,-3201.3429117203,
CHAPARRA,Andes [PerÃº],AREQUIPA,net-shrubgrass,,-82467.52371109,-267523.9954248,-273058.62068965,179144.80381888,21882.80891559,743492.52638868,-270299.03551084,,51170.96378677001,
CHAPARRA,Andes [PerÃº],AREQUIPA,net-wetland,,-107.362171173096,24.885988235473,17.710803985596,-62.26342010498,-21.490566253662,44.762298583984,-11.142972946167,,-114.900039672852,
CHAPARRA,Andes [PerÃº],AREQUIPA,removals,-2017.44642159197,-1447.12139347029,-3157.01351255347,-12756.72560905,-1273.86767838017,-558.900600998939,-195872.026053986,-2766.58469851481,,-219849.68596854564,
CHAPARRA,Andes [PerÃº],AREQUIPA,shrubgrass-fires,21.7788204929996,229.965928100049,183.616353034973,8524.65042187624,1162.58889481425,635.177666723601,191028.341995523,0.0,,201786.1200805651,
CHAPARRA,Andes [PerÃº],AREQUIPA,synthetic-fertilizer-application,,,,,,,8246.243173518167,8246.243173518167,,16492.486347036334,
CHAPARRA,Andes [PerÃº],AREQUIPA,wetland-fires,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
MARCARA,Andes [PerÃº],ANCASH,cropland-fires,10704.0277055843,9912.045370271248,9798.444813787202,10411.885492228032,10386.313147780183,10021.133042296186,9863.571635298962,9863.571635298962,,80960.99284254508,
MARCARA,Andes [PerÃº],ANCASH,enteric-fermentation-cattle-pasture,5162.548866803713,5109.149722500254,5186.246080898501,5210.459624145811,5220.226576868649,5442.210985916034,5332.751801395571,5388.779470557661,,42052.37312908619,
MARCARA,Andes [PerÃº],ANCASH,forest-land-clearing,42.762095451355,1713.09139903782,2299.79578207727,1659.46468179642,1723.05721996055,786.060170143394,1925.66970120349,3742.81811436909,,13892.71916403939,
MARCARA,Andes [PerÃº],ANCASH,forest-land-degradation,0.0,0.0,0.0,0.933745205402374,0.767595112323761,0.0,0.0,0.0,,1.701340317726135,
MARCARA,Andes [PerÃº],ANCASH,forest-land-fires,181.290379139626,584.785735985809,26.306734085083,101.752160095863,186.174246525726,1219.27848869986,8.84555125236511,0.0,,2308.433295784332,
MARCARA,Andes [PerÃº],ANCASH,manure-left-on-pasture-cattle,1485.926293035354,1470.5565412470053,1492.747018662763,1499.716356117616,1502.5275516969573,1566.4208941902823,1534.9154856920893,1551.041810873582,,12103.85195151565,
MARCARA,Andes [PerÃº],ANCASH,net-forest-land,,1458.476561326,-15543.181038954,-3804.197041779,11916.034106034,-5647.84561685,1286.318993463,11566.421854348,,1232.0278175880012,
MARCARA,Andes [PerÃº],ANCASH,net-shrubgrass,,-35328.8352339,-106960.03571401,175875.85917694,-78425.88582014,3229.58826727,57152.81239854,-39979.17392566,,-24435.67085096,
MARCARA,Andes [PerÃº],ANCASH,net-wetland,,-280.9788636006,-858.75467869122,796.88340341882,-114.10552221681,268.75740255539,-248.75905120793,316.66893040713,,-120.28837933522,
MARCARA,Andes [PerÃº],ANCASH,removals,-5995.25875416458,-18213.7423333915,-4297.8894774334,-6806.07109531437,-10195.6863360643,-29741.2417052049,-2097.91523311352,-3891.64703490397,,-81239.45196959055,
MARCARA,Andes [PerÃº],ANCASH,shrubgrass-fires,4420.32649601627,12288.2299181473,360.455554962158,4885.39145665462,5421.12437323349,19823.17757965,343.09652358719,1.9791384935379,,47543.781040744565,
MARCARA,Andes [PerÃº],ANCASH,synthetic-fertilizer-application,,,,,,,546.6612478168105,546.6612478168105,,1093.322495633621,
MARCARA,Andes [PerÃº],ANCASH,wetland-fires,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
YAUYA,Andes [PerÃº],ANCASH,cropland-fires,9002.336772426917,8548.791859870358,8409.035362608707,9028.354131600703,9008.115530001529,8829.781902918856,8829.747209366627,8829.747209366627,,70485.90997816031,
YAUYA,Andes [PerÃº],ANCASH,enteric-fermentation-cattle-pasture,4967.738249280623,4916.001304214131,4989.944631816757,5015.256400660709,5024.92566479753,5238.765193146201,5131.286846564279,5185.513138472082,,40469.43142895231,
YAUYA,Andes [PerÃº],ANCASH,forest-land-clearing,133.863828111026,62.3887031315735,950.492749362944,565.572554481434,768.069066001075,283.325444952218,53.7902213283538,1149.32680396367,,3966.829371332295,
YAUYA,Andes [PerÃº],ANCASH,forest-land-degradation,0.733023378259635,1.78565528047413,0.699147916150808,1.41282076379733,0.0,0.0,0.0,0.596746803438921,,5.227394142120824,
YAUYA,Andes [PerÃº],ANCASH,forest-land-fires,64.7674033944485,1026.32590423524,0.0,208.963266760111,0.0,300.065209069547,38.807487487793,0.0,,1638.9292709471397,
YAUYA,Andes [PerÃº],ANCASH,manure-left-on-pasture-cattle,1429.854344991316,1414.9630009946957,1436.2459726508168,1443.5314188666905,1446.3144690926608,1507.8635050961263,1476.9281890966004,1492.53604817534,,11648.236948964248,
YAUYA,Andes [PerÃº],ANCASH,net-forest-land,,-2694.107159285,2153.239034647,15926.805692878,-30302.575072419,4996.464772218,19447.647905485,-10533.052917853,,-1005.5777443289973,
YAUYA,Andes [PerÃº],ANCASH,net-shrubgrass,,-8118.4655852,-39442.69054638,49402.36038059,-56466.99069489,8874.86529897,111694.12328005,-73998.66371828,,-8055.461585140008,
YAUYA,Andes [PerÃº],ANCASH,net-wetland,,11.83392060492,-21.79559484105,45.08861010366,-107.05360254923,54.98940090084,10.84435772354,-25.91919411573,,-32.01210217305,
YAUYA,Andes [PerÃº],ANCASH,removals,-30227.0173326792,-14661.4843592987,-1444.33911076085,-4231.01005017465,-6697.39242905883,-2289.64779544621,1139.12509068773,-1947.86856610993,,-60359.63455284064,
YAUYA,Andes [PerÃº],ANCASH,shrubgrass-fires,14086.0783813837,8100.24044183713,78.9225683594123,1808.3649465025,1171.36278560843,795.029449215825,96.9413604736328,0.0,,26136.939933380632,
YAUYA,Andes [PerÃº],ANCASH,synthetic-fertilizer-application,,,,,,,431.6503676185892,431.6503676185892,,863.3007352371784,
YAUYA,Andes [PerÃº],ANCASH,wetland-fires,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
BUENA VISTA ALTA,Desierto costero [PerÃº],ANCASH,cropland-fires,8638.913701549036,8115.283429593216,7988.613479283507,8554.800871029283,8521.236675480292,8297.321046678171,8223.654000275119,8223.654000275119,,66563.47720416373,
BUENA VISTA ALTA,Desierto costero [PerÃº],ANCASH,enteric-fermentation-cattle-pasture,4662.921899218861,4615.571110798258,4685.395867884379,4707.671225713587,4717.276592223061,4915.826443459103,4815.087179414188,4869.065970628007,,37988.81628933945,
BUENA VISTA ALTA,Desierto costero [PerÃº],ANCASH,forest-land-clearing,0.0,0.0,18.3365065567563,0.0,0.0,0.0,0.0,0.0,,18.3365065567563,
BUENA VISTA ALTA,Desierto costero [PerÃº],ANCASH,forest-land-degradation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
BUENA VISTA ALTA,Desierto costero [PerÃº],ANCASH,forest-land-fires,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
BUENA VISTA ALTA,Desierto costero [PerÃº],ANCASH,manure-left-on-pasture-cattle,1342.1196745922675,1328.4907626872773,1348.5883069997733,1354.999773808696,1357.764465456965,1414.9126807920686,1385.917089233664,1401.453699740484,,10934.246453311196,
BUENA VISTA ALTA,Desierto costero [PerÃº],ANCASH,net-forest-land,,-718.7448636084,1063.4271295716,-1555.7278225447,-1666.4987910047,765.2652602613,1019.3881094496,2038.287526094,,945.3965482187,
BUENA VISTA ALTA,Desierto costero [PerÃº],ANCASH,net-shrubgrass,,87771.07796482,-113305.32995912,-31797.94606054,-35509.12090698,25143.38760401,101484.71241217,-4450.11920102,,29336.66185333999,
BUENA VISTA ALTA,Desierto costero [PerÃº],ANCASH,net-wetland,,-24.4784431457519,9.6308898925781,-2.5718765258789,7.0795440673828,-11.5738677978516,8.9969558715821,0.0,,-12.916797637939398,
BUENA VISTA ALTA,Desierto costero [PerÃº],ANCASH,removals,-198.476134889354,743.792807028881,-1153.52452788937,-12116.7679035138,-419.290637864061,283.227791693315,1050.84619407771,15.2631697586752,,-11794.929241598004,
BUENA VISTA ALTA,Desierto costero [PerÃº],ANCASH,shrubgrass-fires,0.0,154.104309082031,0.0,6405.29085743587,0.0,0.0,0.0,0.0,,6559.395166517901,
BUENA VISTA ALTA,Desierto costero [PerÃº],ANCASH,synthetic-fertilizer-application,,,,,,,17711.442983478915,17711.442983478915,,35422.88596695783,
BUENA VISTA ALTA,Desierto costero [PerÃº],ANCASH,wetland-fires,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
CASMA,Desierto costero [PerÃº],ANCASH,wastewater-treatment-and-discharge,1497.6714519661014,1518.1975228487368,1541.2491944143635,1570.433144010672,1600.71231219205,1624.114508321971,1644.1431249641544,1660.4364215484925,,12656.957680266542,
AYO,Andes [PerÃº],AREQUIPA,cropland-fires,11672.825065106865,11236.939750714111,11004.190003125412,11883.361569311432,11851.153614422008,11678.88842327032,11715.67039049606,11715.67039049606,,92758.69920694228,
AYO,Andes [PerÃº],AREQUIPA,enteric-fermentation-cattle-pasture,73725.40484750204,72968.43792174218,74085.35525434675,74422.77279134151,74571.73205676702,77751.47809501734,76170.58798256284,76962.82914441913,,600658.5980936987,
AYO,Andes [PerÃº],AREQUIPA,forest-land-clearing,0.0,1137.00107038021,522.769870996475,123.31964969635,0.0,0.0,4.85944652557373,178.816395282745,,1966.7664328813532,
AYO,Andes [PerÃº],AREQUIPA,forest-land-degradation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
AYO,Andes [PerÃº],AREQUIPA,forest-land-fires,19.3663787841797,14.7079869508743,0.0,0.0,0.0,0.0,4.40781688690186,0.0,,38.48218262195586,
AYO,Andes [PerÃº],AREQUIPA,manure-left-on-pasture-cattle,21220.23839697433,21002.362183791145,21323.84249462536,21420.960680443743,21463.83530317755,22379.055229934507,21924.03087118345,22152.06011120363,,172886.38527133374,
AYO,Andes [PerÃº],AREQUIPA,net-forest-land,,-482.2339371003,1915.6030611644,-2647.426570556,661.2982875051,-1019.5876904385,1269.3702381636,-110.0416882456,,-413.01829950729984,
AYO,Andes [PerÃº],AREQUIPA,net-shrubgrass,,111770.2286309,-303822.8737019,-25778.4872951,-27005.014739,-14354.8431109,674103.6065874,-504069.5677017,,-89156.95133030007,
AYO,Andes [PerÃº],AREQUIPA,net-wetland,,-123.95779893528,-40.58058940072,-161.96762679822,69.74537030707,-99.37824830764,-247.47513693359,408.10639025479,,-195.50763981358995,
AYO,Andes [PerÃº],AREQUIPA,removals,-7234.10386254393,-25444.8215358335,-9981.01547423082,-302756.042633949,-23073.9375876186,-16118.3451140269,-387701.447030046,-8697.62969213382,,-781007.3429303826,
AYO,Andes [PerÃº],AREQUIPA,shrubgrass-fires,2302.8760612011,14051.1866947264,3417.21581801548,208534.735845516,17355.089567834,8944.46076707757,295065.866677074,1867.9373430364,,551539.3687744809,
AYO,Andes [PerÃº],AREQUIPA,synthetic-fertilizer-application,,,,,,,5406.368983012643,5406.368983012643,,10812.737966025286,
AYO,Andes [PerÃº],AREQUIPA,wetland-fires,0.0,1.91372990608215,0.0,4.6098156525333,0.0,0.0,0.0,0.0,,6.523545558615449,
CASTROVIRREYNA,Andes [PerÃº],HUANCAVELICA,cropland-fires,31982.85594375808,31111.19956411818,30381.678208227167,33064.811994990065,32899.783106929804,32667.55465245133,32961.07089801302,32961.07089801302,,258030.02526650068,
CASTROVIRREYNA,Andes [PerÃº],HUANCAVELICA,enteric-fermentation-cattle-pasture,40444.65610610037,40031.00330934347,40642.05063416196,40822.921953709534,40903.44083998114,42650.818193446816,41782.5640781976,42221.28674489224,,329498.7418598331,
CASTROVIRREYNA,Andes [PerÃº],HUANCAVELICA,forest-land-clearing,0.0,15.247288942337,160.599412679672,2.05318713188171,0.0,0.0,12.4743873476982,18.7465076446533,,209.12078374624224,
CASTROVIRREYNA,Andes [PerÃº],HUANCAVELICA,forest-land-degradation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
CASTROVIRREYNA,Andes [PerÃº],HUANCAVELICA,forest-land-fires,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
CASTROVIRREYNA,Andes [PerÃº],HUANCAVELICA,manure-left-on-pasture-cattle,11641.105977048876,11522.045085021284,11697.921604394563,11749.981473430593,11773.157135068755,12276.10134567282,12026.193361236265,12152.47004609055,,94838.97602796373,
CASTROVIRREYNA,Andes [PerÃº],HUANCAVELICA,net-forest-land,,-458.2981042912,2032.111623539,-2373.5051486537,-12.059291084,411.1299838741,128.5356199771,-105.2195492794,,-377.3048659180999,
CASTROVIRREYNA,Andes [PerÃº],HUANCAVELICA,net-shrubgrass,,80592.0719473,-199281.8940949,-93880.7458021,-105670.3994608,164122.1416301,345191.4090577,-416124.6891301,,-225052.1058528,
CASTROVIRREYNA,Andes [PerÃº],HUANCAVELICA,net-wetland,,204.4530857108,377.4828509836,-686.1997834529,157.2648533126,130.7341186535,-778.5202387343,883.0298933048,,288.24477977809994,
CASTROVIRREYNA,Andes [PerÃº],HUANCAVELICA,removals,-3320.76393257184,-10597.368962275,-2757.08899130296,-102417.409679243,-5237.08223697376,-4531.57891728011,-1726.11942175542,-4249.63771712358,,-134837.0498585257,
CASTROVIRREYNA,Andes [PerÃº],HUANCAVELICA,shrubgrass-fires,1248.51541829862,6291.02299092221,471.644834775664,75104.4665905784,1750.4140394479,3040.8524923882,1938.71846156521,0.0,,89845.6348279762,
CASTROVIRREYNA,Andes [PerÃº],HUANCAVELICA,synthetic-fertilizer-application,,,,,,,979.511408476416,979.511408476416,,1959.022816952832,
CASTROVIRREYNA,Andes [PerÃº],HUANCAVELICA,wetland-fires,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
CATACAOS,Bosque seco ecuatorial [PerÃº],PIURA,wastewater-treatment-and-discharge,5080.814049546165,5150.4482468099,5228.650483089698,5327.6563237468845,5430.3776668709415,5509.769049227231,5577.715645054367,5632.99025824837,,42938.42172259356,
COPORAQUE,Andes [PerÃº],AREQUIPA,cropland-fires,29644.74953241974,28633.408417976163,27997.55471476342,30295.587500803344,30188.71902795388,29805.710793160568,29980.237968974765,29980.237968974765,,236526.20592502668,
COPORAQUE,Andes [PerÃº],AREQUIPA,enteric-fermentation-cattle-pasture,196882.6552070112,194869.63890655185,197848.4529061037,198742.4656281888,199125.5735952069,207639.04638761567,203407.81381857183,205516.326793614,,1604031.973242864,
COPORAQUE,Andes [PerÃº],AREQUIPA,forest-land-clearing,0.0,96.8136534690857,1293.12600466609,84.8414815664291,0.0,8.59119033813477,0.0,182.60755443573,,1665.9798844754696,
COPORAQUE,Andes [PerÃº],AREQUIPA,forest-land-degradation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
COPORAQUE,Andes [PerÃº],AREQUIPA,forest-land-fires,0.0,0.0,0.0,0.0,3.63032937049866,0.0,1.34984874725342,0.0,,4.98017811775208,
COPORAQUE,Andes [PerÃº],AREQUIPA,manure-left-on-pasture-cattle,56668.34795263757,56088.94562282827,56946.33184847784,57203.653661792654,57313.92289025712,59764.33919792058,58546.47166626945,59153.36063602938,,461685.3734762128,
COPORAQUE,Andes [PerÃº],AREQUIPA,net-forest-land,,55.8184717103,914.2503225265,-1881.9070815993,655.6360749767,-113.6247767399,375.6140843731,-303.0742939892,,-297.2871987418,
COPORAQUE,Andes [PerÃº],AREQUIPA,net-shrubgrass,,-67594.415939,60625.3223469,-946205.1923143,174054.2734789,519430.830716,826716.5977117,-927136.5131729,,-360109.09717269987,
COPORAQUE,Andes [PerÃº],AREQUIPA,net-wetland,,176.941849346,-72.1340239756,-1029.6214032252,129.1491847991,881.1970742867,485.5444895906,-1321.5938125609,,-750.5166417393001,
COPORAQUE,Andes [PerÃº],AREQUIPA,removals,-20546.8098483417,-32075.6551604081,-14568.700859891,-187303.643173658,-19079.5715645451,-16396.4908170953,-280159.726945104,-13637.5142250818,,-583768.112594125,
COPORAQUE,Andes [PerÃº],AREQUIPA,shrubgrass-fires,11755.9512021545,19646.9116845432,10776.5941288092,143561.404696681,16465.318215647,16191.4057084479,258897.36439256,2264.41125278606,,479559.3612816288,
COPORAQUE,Andes [PerÃº],AREQUIPA,synthetic-fertilizer-application,,,,,,,1706.9533100732904,1706.9533100732904,,3413.9066201465807,
COPORAQUE,Andes [PerÃº],AREQUIPA,wetland-fires,2.80333876609802,0.0,3.15045320987701,25.7212910102169,5.86332845687866,2.29591330885887,22.6458891928196,0.0,,62.48021394474905,
QUILMANA,Desierto costero [PerÃº],LIMA,cropland-fires,23479.96204934468,22280.49480998454,21909.264492632035,23543.508201765355,23476.295727726105,22999.12755158791,22896.376443763853,22896.376443763853,,183481.40572056832,
QUILMANA,Desierto costero [PerÃº],LIMA,enteric-fermentation-cattle-pasture,28572.68989539976,28281.437634281585,28712.082693708257,28844.60018740507,28899.29832963025,30132.251799539776,29516.211182021023,29823.56079596296,,232782.1325179487,
QUILMANA,Desierto costero [PerÃº],LIMA,forest-land-clearing,40.2878441810608,31.9392683506012,73.1986236572266,1.94732677936554,0.0,3.65339231491089,0.0,0.0,,151.02645528316503,
QUILMANA,Desierto costero [PerÃº],LIMA,forest-land-degradation,8.44836290925741,11.5181746017188,8.28956228494644,6.66060949862003,3.03901347517967,0.0,1.48096084594727,0.260042935609818,,39.69672655127943,
QUILMANA,Desierto costero [PerÃº],LIMA,forest-land-fires,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
QUILMANA,Desierto costero [PerÃº],LIMA,manure-left-on-pasture-cattle,8224.021165813625,8140.190698983579,8264.142396501855,8302.284614787282,8318.028346442585,8672.90693889766,8495.593076027895,8584.05701319987,,67001.22425065434,
QUILMANA,Desierto costero [PerÃº],LIMA,net-forest-land,,-4390.600281713,2697.8985483932,-1425.5519029471,-626.6894810843,-4897.0589946778,6242.6498749415,-1158.063103042,,-3557.4153401295007,
QUILMANA,Desierto costero [PerÃº],LIMA,net-shrubgrass,,-108512.98911724,-106303.81082602,62661.56885287,-349486.02199906,52159.09923536,437351.834581,-96700.40935238,,-108830.72862547007,
QUILMANA,Desierto costero [PerÃº],LIMA,net-wetland,,-38.091096878052,22.0110206604,-11.947654724121,-2.857940673828,-12.101078033447,11.732860565186,-5.362113952637,,-36.616003036499,
QUILMANA,Desierto costero [PerÃº],LIMA,removals,-348.640992976234,-1482.50990684234,-1251.94335229192,-121793.093688839,-3865.16298933198,-893.484729239404,3964.85052680475,-1091.4471953041,,-126761.43232802022,
QUILMANA,Desierto costero [PerÃº],LIMA,shrubgrass-fires,360.842139839502,155.824108622116,0.0,112610.552224944,1.51228494495384,781.040202598273,776.802401070509,0.0,,114686.57336201936,
QUILMANA,Desierto costero [PerÃº],LIMA,synthetic-fertilizer-application,,,,,,,55580.30892311652,55580.30892311652,,111160.61784623304,
QUILMANA,Desierto costero [PerÃº],LIMA,wetland-fires,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
CELENDIN,Andes [PerÃº],CAJAMARCA,cropland-fires,33643.15436950106,32176.77661637521,31538.644051072988,34056.51103660326,33905.946627424855,33376.16444066565,33457.97353800318,33457.97353800318,,265613.14421764936,
CELENDIN,Andes [PerÃº],CAJAMARCA,enteric-fermentation-cattle-pasture,19075.667933103967,18880.88358701197,19169.739424704563,19254.27617081613,19292.01377161188,20117.31190198427,19710.73176203108,19911.293396425423,,155411.91794768928,
CELENDIN,Andes [PerÃº],CAJAMARCA,forest-land-clearing,59476.9185174431,29710.2943896872,21326.6941513255,5613.56367592421,2802.88626201322,9769.68219658948,13558.432054911,8007.53809712791,,150266.00934502162,
CELENDIN,Andes [PerÃº],CAJAMARCA,forest-land-degradation,2449.01200451192,5796.34917504964,1738.69821834474,1790.82140146071,468.101541744487,992.48436351114,470.405871681434,974.357369284922,,14680.229945588992,
CELENDIN,Andes [PerÃº],CAJAMARCA,forest-land-fires,10586.5559415891,15211.2815666022,637.560202477763,1569.93023803388,2096.33458669578,6235.4475474115,79.025511713071,32.0451307296753,,36448.18072525297,
CELENDIN,Andes [PerÃº],CAJAMARCA,manure-left-on-pasture-cattle,5490.512076697184,5434.4476882148165,5517.588505138346,5541.920532706038,5552.782452320854,5790.326408681447,5673.301204516332,5731.028468257706,,44731.90733653272,
CELENDIN,Andes [PerÃº],CAJAMARCA,net-forest-land,,-134157.56038857,149000.37970036,-112928.64668415,-3048.11919298,-67688.55358727,88478.7802734,-29263.48122611,,-109607.20110532,
CELENDIN,Andes [PerÃº],CAJAMARCA,net-shrubgrass,,-153334.344378,-139745.3651135,191319.9498673,-183807.1480708,-98952.170018,197184.7817419,-130597.3249377,,-317931.62090880005,
CELENDIN,Andes [PerÃº],CAJAMARCA,net-wetland,,201.9703828084,421.68800714,-285.225936834,-318.1413533164,-150.4308978611,775.9807057515,-678.9739912017,,-33.133083513299994,
CELENDIN,Andes [PerÃº],CAJAMARCA,removals,-165036.049963598,-97430.7135823014,-25578.9825889298,-21234.0475404329,-18472.4239747601,-67926.7504381114,-14414.1497088049,-19793.6599743548,,-429886.7777712933,
CELENDIN,Andes [PerÃº],CAJAMARCA,shrubgrass-fires,66964.5067803774,33992.2833811858,1374.213199476,10033.2159858891,10261.0056814698,37221.4040135579,2812.16768000597,3674.80633342347,,166333.60305538544,
CELENDIN,Andes [PerÃº],CAJAMARCA,synthetic-fertilizer-application,,,,,,,4878.629504559802,4878.629504559802,,9757.259009119603,
CELENDIN,Andes [PerÃº],CAJAMARCA,wetland-fires,0.0,0.0734491697239379,0.0,0.0,0.0,0.0,0.0,0.0,,0.0734491697239379,
NUEVO CHIMBOTE,Desierto costero [PerÃº],ANCASH,wastewater-treatment-and-discharge,2540.4070247730824,2575.2241234049498,2614.325241544849,2663.8281618734422,2715.1888334354708,2754.884524613616,2788.8578225271835,2816.495129124185,,21469.21086129678,
CERRO AZUL,Desierto costero [PerÃº],LIMA,wastewater-treatment-and-discharge,309.59146923732925,313.83452029761503,318.59965143436074,324.6324177141802,330.89158233419806,335.72917222998683,339.8693919323151,343.2374641631389,,2616.3856693431244,
SAN JUAN DE LA VIRGEN,Bosque seco ecuatorial [PerÃº],TUMBES,wastewater-treatment-and-discharge,201.3253331263493,204.08456182954487,207.1832958349082,211.10636478751871,215.17665911869668,218.3225125871323,221.01487072232555,223.20510634327024,,1701.418704349746,
HUALGAYOC,Andes [PerÃº],CAJAMARCA,copper-mining,,,,,,106624.0,120947.0,103924.0,,331495.0,
CHAVIN,Andes [PerÃº],ICA,copper-mining,,,,,,80040.0,85982.0,72338.0,,238360.0,
